line_id,order_id,order_date,region,city,category,quantity,unit_price,discount,sales,profit,marketing_cost,category_missing,profit_missing,category_display,sales_outlier,month
L00353,DH0382,2026-06-18,Miền Nam,Cần Thơ,Đồ uống,3,41000,0.15,105000,36000.0,67000,False,False,Đồ uống,False,2026-06
L00354,DH0399,2026-06-17,Miền Trung,Đà Nẵng,Thực phẩm,6,36000,0.05,205000,47000.0,69000,False,False,Thực phẩm,False,2026-06
L00355,DH0420,2026-04-27,Miền Bắc,Hải Phòng,Thực phẩm,5,29000,0.0,145000,55000.0,32000,False,False,Thực phẩm,False,2026-04
L00356,DH0044,2026-04-16,Miền Trung,Huế,Đồ uống,3,66000,0.05,188000,68000.0,49000,False,False,Đồ uống,False,2026-04
L00357,DH0009,2026-04-28,Miền Nam,Cần Thơ,Văn phòng phẩm,6,50000,0.0,300000,85000.0,59000,False,False,Văn phòng phẩm,False,2026-04
L00358,DH0136,2026-06-13,Miền Nam,Cần Thơ,Văn phòng phẩm,3,48000,0.05,137000,29000.0,12000,False,False,Văn phòng phẩm,False,2026-06
L00359,DH0194,2026-06-23,Miền Nam,TP.HCM,Thực phẩm,1,32000,0.1,29000,7000.0,43000,False,False,Thực phẩm,False,2026-06
L00360,DH0048,2026-04-27,Miền Nam,Cần Thơ,Chăm sóc cá nhân,6,64000,0.05,365000,142000.0,63000,False,False,Chăm sóc cá nhân,False,2026-04
L00361,DH0438,2026-05-14,Miền Bắc,Hà Nội,Thực phẩm,6,33000,0.0,198000,33000.0,46000,False,False,Thực phẩm,False,2026-05
L00362,DH0524,2026-06-05,Miền Nam,TP.HCM,Đồ uống,2,38000,0.0,76000,24000.0,46000,False,False,Đồ uống,False,2026-06
L00363,DH0310,2026-04-17,Miền Nam,TP.HCM,Thực phẩm,4,56000,0.05,213000,86000.0,43000,False,False,Thực phẩm,False,2026-04
L00364,DH0070,2026-06-05,Miền Bắc,Hải Phòng,Đồ uống,6,82000,0.05,467000,103000.0,31000,False,False,Đồ uống,False,2026-06
L00365,DH0126,2026-04-21,Miền Bắc,Hà Nội,Gia dụng,1,67000,0.0,67000,14000.0,23000,False,False,Gia dụng,False,2026-04
L00366,DH0508,2026-06-17,Miền Bắc,Hải Phòng,Chăm sóc cá nhân,2,90000,0.0,180000,78000.0,48000,False,False,Chăm sóc cá nhân,False,2026-06
L00367,DH0210,2026-04-13,Miền Nam,Cần Thơ,Đồ uống,1,64000,0.1,58000,12000.0,42000,False,False,Đồ uống,False,2026-04
L00368,DH0008,2026-06-29,Miền Nam,TP.HCM,Đồ uống,6,54000,0.1,292000,91000.0,55000,False,False,Đồ uống,False,2026-06
L00369,DH0284,2026-06-05,Miền Bắc,Hà Nội,Đồ uống,1,56000,0.05,53000,19000.0,17000,False,False,Đồ uống,False,2026-06
L00370,DH0264,2026-04-26,Miền Nam,Cần Thơ,Đồ uống,2,43000,0.1,77000,19000.0,59000,False,False,Đồ uống,False,2026-04
L00371,DH0036,2026-06-13,Miền Bắc,Hải Phòng,Đồ uống,6,67000,0.0,402000,118000.0,19000,False,False,Đồ uống,False,2026-06
L00372,DH0376,2026-05-28,Miền Nam,TP.HCM,Chăm sóc cá nhân,6,113000,0.0,678000,158000.0,14000,False,False,Chăm sóc cá nhân,True,2026-05
L00373,DH0404,2026-05-14,Miền Bắc,Hải Phòng,Đồ uống,4,92000,0.0,368000,55000.0,44000,False,False,Đồ uống,False,2026-05
L00374,DH0047,2026-06-07,Miền Nam,TP.HCM,Chăm sóc cá nhân,1,91000,0.0,91000,36000.0,47000,False,False,Chăm sóc cá nhân,False,2026-06
L00375,DH0474,2026-06-02,Miền Bắc,Hà Nội,Thực phẩm,6,78000,0.05,445000,164000.0,38000,False,False,Thực phẩm,False,2026-06
L00376,DH0093,2026-04-08,Miền Nam,TP.HCM,Thực phẩm,4,73000,0.05,277000,61000.0,16000,False,False,Thực phẩm,False,2026-04
L00377,DH0230,2026-04-21,Miền Trung,Đà Nẵng,Chăm sóc cá nhân,1,69000,0.05,66000,15000.0,35000,False,False,Chăm sóc cá nhân,False,2026-04
L00378,DH0388,2026-05-31,Miền Nam,Cần Thơ,Văn phòng phẩm,5,40000,0.1,180000,74000.0,61000,False,False,Văn phòng phẩm,False,2026-05
L00379,DH0302,2026-05-07,Miền Nam,TP.HCM,Thực phẩm,3,39000,0.0,117000,41000.0,11000,False,False,Thực phẩm,False,2026-05
L00380,DH0126,2026-04-30,Miền Trung,Đà Nẵng,Thực phẩm,2,42000,0.0,84000,23000.0,23000,False,False,Thực phẩm,False,2026-04
L00381,DH0298,2026-05-20,Miền Nam,TP.HCM,Gia dụng,1,100000,0.1,90000,15000.0,27000,False,False,Gia dụng,False,2026-05
L00382,DH0066,2026-04-15,Miền Trung,Đà Nẵng,Đồ uống,1,49000,0.1,44000,9000.0,12000,False,False,Đồ uống,False,2026-04
L00383,DH0098,2026-06-29,Miền Trung,Huế,Đồ uống,6,87000,0.0,522000,78000.0,51000,False,False,Đồ uống,False,2026-06
L00384,DH0373,2026-05-21,Miền Bắc,Hà Nội,Đồ uống,3,39000,0.0,117000,36000.0,39000,False,False,Đồ uống,False,2026-05
L00385,DH0467,2026-04-01,Miền Bắc,Hải Phòng,Thực phẩm,3,58000,0.05,165000,33000.0,42000,False,False,Thực phẩm,False,2026-04
L00386,DH0013,2026-05-13,Miền Bắc,Hà Nội,Thực phẩm,4,42000,0.0,168000,28000.0,38000,False,False,Thực phẩm,False,2026-05
L00387,DH0457,2026-06-07,Miền Nam,TP.HCM,Gia dụng,3,90000,0.0,270000,85000.0,42000,False,False,Gia dụng,False,2026-06
L00388,DH0216,2026-05-23,Miền Bắc,Hải Phòng,Văn phòng phẩm,1,161000,0.1,145000,24000.0,46000,False,False,Văn phòng phẩm,False,2026-05
L00389,DH0329,2026-05-17,Miền Nam,TP.HCM,Thực phẩm,5,37000,0.0,185000,61000.0,11000,False,False,Thực phẩm,False,2026-05
L00390,DH0090,2026-05-29,Miền Nam,TP.HCM,Chăm sóc cá nhân,2,75000,0.05,142000,44000.0,49000,False,False,Chăm sóc cá nhân,False,2026-05
L00391,DH0367,2026-04-03,Miền Nam,Cần Thơ,Gia dụng,4,45000,0.0,180000,66000.0,62000,False,False,Gia dụng,False,2026-04
L00392,DH0250,2026-05-16,Miền Trung,Huế,Văn phòng phẩm,4,91000,0.15,309000,131000.0,20000,False,False,Văn phòng phẩm,False,2026-05
L00393,DH0362,2026-05-07,Miền Bắc,Hà Nội,Văn phòng phẩm,1,141000,0.1,127000,35000.0,21000,False,False,Văn phòng phẩm,False,2026-05
L00394,DH0477,2026-06-22,Miền Bắc,Hải Phòng,Thực phẩm,4,52000,0.05,198000,39000.0,13000,False,False,Thực phẩm,False,2026-06
L00395,DH0397,2026-05-24,Miền Nam,Cần Thơ,Thực phẩm,2,104000,0.1,187000,35000.0,16000,False,False,Thực phẩm,False,2026-05
L00396,DH0161,2026-04-17,Miền Nam,Cần Thơ,Chăm sóc cá nhân,5,62000,0.1,279000,49000.0,22000,False,False,Chăm sóc cá nhân,False,2026-04
L00397,DH0338,2026-06-17,Miền Trung,Đà Nẵng,Đồ uống,5,47000,0.05,223000,94000.0,30000,False,False,Đồ uống,False,2026-06
L00398,DH0216,2026-04-27,Miền Trung,Đà Nẵng,Chăm sóc cá nhân,2,55000,0.1,99000,19000.0,30000,False,False,Chăm sóc cá nhân,False,2026-04
L00399,DH0525,2026-06-30,Miền Nam,TP.HCM,Chăm sóc cá nhân,5,112000,0.1,504000,112000.0,14000,False,False,Chăm sóc cá nhân,False,2026-06
L00400,DH0179,2026-05-03,Miền Bắc,Hà Nội,Chăm sóc cá nhân,4,80000,0.1,288000,50000.0,57000,False,False,Chăm sóc cá nhân,False,2026-05
L00401,DH0371,2026-06-17,Miền Nam,TP.HCM,Đồ uống,2,64000,0.1,115000,48000.0,34000,False,False,Đồ uống,False,2026-06
L00402,DH0225,2026-06-10,Miền Nam,TP.HCM,Gia dụng,5,61000,0.05,290000,93000.0,45000,False,False,Gia dụng,False,2026-06
L00403,DH0364,2026-06-05,Miền Trung,Huế,Thực phẩm,1,50000,0.05,48000,18000.0,33000,False,False,Thực phẩm,False,2026-06
L00404,DH0233,2026-05-30,Miền Bắc,Hà Nội,Đồ uống,4,89000,0.0,356000,148000.0,34000,False,False,Đồ uống,False,2026-05
L00405,DH0288,2026-04-03,Miền Trung,Huế,Chăm sóc cá nhân,2,178000,0.0,356000,89000.0,17000,False,False,Chăm sóc cá nhân,False,2026-04
L00406,DH0517,2026-04-19,Miền Nam,TP.HCM,Thực phẩm,5,61000,0.0,305000,75000.0,36000,False,False,Thực phẩm,False,2026-04
L00407,DH0176,2026-06-19,Miền Nam,TP.HCM,Thực phẩm,2,41000,0.0,82000,16000.0,36000,False,False,Thực phẩm,False,2026-06
L00408,DH0416,2026-06-07,Miền Nam,Cần Thơ,Thực phẩm,1,79000,0.0,79000,12000.0,27000,False,False,Thực phẩm,False,2026-06
L00409,DH0102,2026-05-13,Miền Trung,Đà Nẵng,Thực phẩm,6,85000,0.05,484000,172000.0,43000,False,False,Thực phẩm,False,2026-05
L00410,DH0474,2026-06-10,Miền Trung,Đà Nẵng,Chăm sóc cá nhân,4,109000,0.05,414000,172000.0,12000,False,False,Chăm sóc cá nhân,False,2026-06
L00411,DH0226,2026-05-30,Miền Nam,Cần Thơ,Chăm sóc cá nhân,5,38000,0.1,171000,50000.0,53000,False,False,Chăm sóc cá nhân,False,2026-05
L00412,DH0376,2026-06-10,Miền Nam,TP.HCM,Đồ uống,2,76000,0.05,144000,21000.0,16000,False,False,Đồ uống,False,2026-06
L00413,DH0363,2026-05-19,Miền Bắc,Hà Nội,Thực phẩm,4,45000,0.0,180000,28000.0,38000,False,False,Thực phẩm,False,2026-05
L00414,DH0127,2026-04-08,Miền Nam,TP.HCM,Đồ uống,3,125000,0.05,356000,129000.0,26000,False,False,Đồ uống,False,2026-04
L00415,DH0032,2026-05-08,Miền Nam,TP.HCM,Đồ uống,2,94000,0.0,188000,69000.0,37000,False,False,Đồ uống,False,2026-05
L00416,DH0467,2026-04-20,Miền Bắc,Hà Nội,Đồ uống,3,61000,0.0,183000,54000.0,15000,False,False,Đồ uống,False,2026-04
L00417,DH0066,2026-06-18,Miền Nam,TP.HCM,Chăm sóc cá nhân,3,38000,0.05,108000,20000.0,53000,False,False,Chăm sóc cá nhân,False,2026-06
L00418,DH0182,2026-06-21,Miền Bắc,Hải Phòng,Chăm sóc cá nhân,1,159000,0.1,143000,29000.0,15000,False,False,Chăm sóc cá nhân,False,2026-06
L00419,DH0003,2026-04-19,Miền Bắc,Hải Phòng,Thực phẩm,6,62000,0.05,353000,127000.0,52000,False,False,Thực phẩm,False,2026-04
L00420,DH0497,2026-06-20,Miền Nam,TP.HCM,Đồ uống,1,101000,0.0,101000,33000.0,32000,False,False,Đồ uống,False,2026-06
L00421,DH0350,2026-04-30,Miền Nam,Cần Thơ,Đồ uống,4,27000,0.1,97000,35000.0,18000,False,False,Đồ uống,False,2026-04
L00422,DH0109,2026-04-19,Miền Nam,TP.HCM,Đồ uống,1,71000,0.0,71000,10000.0,9000,False,False,Đồ uống,False,2026-04
L00423,DH0449,2026-04-25,Miền Nam,TP.HCM,Văn phòng phẩm,6,95000,0.0,570000,255000.0,31000,False,False,Văn phòng phẩm,False,2026-04
L00424,DH0497,2026-05-21,Miền Bắc,Hải Phòng,Thực phẩm,2,25000,0.1,45000,15000.0,53000,False,False,Thực phẩm,False,2026-05
L00425,DH0204,2026-04-22,Miền Nam,Cần Thơ,Đồ uống,6,75000,0.1,405000,63000.0,37000,False,False,Đồ uống,False,2026-04
L00426,DH0110,2026-04-24,Miền Trung,Đà Nẵng,Văn phòng phẩm,5,119000,0.0,595000,148000.0,28000,False,False,Văn phòng phẩm,False,2026-04
L00427,DH0106,2026-06-03,Miền Bắc,Hà Nội,Văn phòng phẩm,1,34000,0.05,32000,13000.0,55000,False,False,Văn phòng phẩm,False,2026-06
L00428,DH0436,2026-05-08,Miền Nam,Cần Thơ,Thực phẩm,2,63000,0.05,120000,53000.0,19000,False,False,Thực phẩm,False,2026-05
L00429,DH0308,2026-06-03,Miền Bắc,Hải Phòng,Thực phẩm,6,57000,0.1,308000,51000.0,64000,False,False,Thực phẩm,False,2026-06
L00430,DH0494,2026-04-02,Miền Trung,Đà Nẵng,Đồ uống,4,50000,0.05,190000,47000.0,13000,False,False,Đồ uống,False,2026-04
L00431,DH0402,2026-04-09,Miền Trung,Huế,Thực phẩm,3,50000,0.0,150000,23000.0,52000,False,False,Thực phẩm,False,2026-04
L00432,DH0311,2026-04-26,Miền Nam,Cần Thơ,Đồ uống,6,44000,0.0,264000,48000.0,46000,False,False,Đồ uống,False,2026-04
L00433,DH0451,2026-05-03,Miền Nam,TP.HCM,Đồ uống,4,47000,0.0,188000,75000.0,27000,False,False,Đồ uống,False,2026-05
L00434,DH0367,2026-04-25,Miền Nam,TP.HCM,Văn phòng phẩm,2,64000,0.0,128000,43000.0,53000,False,False,Văn phòng phẩm,False,2026-04
L00435,DH0377,2026-05-06,Miền Bắc,Hà Nội,Đồ uống,3,69000,0.0,207000,54000.0,42000,False,False,Đồ uống,False,2026-05
L00436,DH0021,2026-06-23,Miền Bắc,Hà Nội,Đồ uống,2,36000,0.0,72000,26000.0,58000,False,False,Đồ uống,False,2026-06
L00437,DH0365,2026-05-12,Miền Trung,Đà Nẵng,Đồ uống,6,50000,0.1,270000,90000.0,36000,False,False,Đồ uống,False,2026-05
L00438,DH0215,2026-05-24,Miền Trung,Huế,Đồ uống,4,69000,0.1,248000,38000.0,42000,False,False,Đồ uống,False,2026-05
L00439,DH0002,2026-06-11,Miền Nam,Cần Thơ,Đồ uống,6,114000,0.1,616000,145000.0,47000,False,False,Đồ uống,False,2026-06
L00440,DH0235,2026-04-17,Miền Nam,TP.HCM,Văn phòng phẩm,1,115000,0.0,115000,19000.0,12000,False,False,Văn phòng phẩm,False,2026-04
L00441,DH0035,2026-04-14,Miền Trung,Huế,Văn phòng phẩm,2,65000,0.0,130000,46000.0,15000,False,False,Văn phòng phẩm,False,2026-04
L00442,DH0530,2026-05-09,Miền Nam,Cần Thơ,Văn phòng phẩm,4,70000,0.0,280000,48000.0,16000,False,False,Văn phòng phẩm,False,2026-05
L00443,DH0111,2026-05-27,Miền Trung,Đà Nẵng,Thực phẩm,4,35000,0.15,119000,42000.0,49000,False,False,Thực phẩm,False,2026-05
L00444,DH0347,2026-05-15,Miền Nam,Cần Thơ,Văn phòng phẩm,1,68000,0.05,65000,16000.0,60000,False,False,Văn phòng phẩm,False,2026-05
L00445,DH0240,2026-04-11,Miền Nam,Cần Thơ,Văn phòng phẩm,1,28000,0.1,25000,6000.0,26000,False,False,Văn phòng phẩm,False,2026-04
L00446,DH0074,2026-05-28,Miền Nam,TP.HCM,Thực phẩm,6,55000,0.1,297000,114000.0,53000,False,False,Thực phẩm,False,2026-05
L00447,DH0008,2026-06-24,Miền Nam,TP.HCM,Thực phẩm,3,36000,0.0,108000,30000.0,23000,False,False,Thực phẩm,False,2026-06
L00448,DH0299,2026-05-19,Miền Nam,TP.HCM,Gia dụng,6,47000,0.05,268000,42000.0,43000,False,False,Gia dụng,False,2026-05
L00449,DH0090,2026-06-21,Miền Nam,Cần Thơ,Đồ uống,5,70000,0.0,350000,75000.0,56000,False,False,Đồ uống,False,2026-06
L00450,DH0036,2026-05-09,Miền Nam,Cần Thơ,Chăm sóc cá nhân,3,73000,0.15,186000,70000.0,48000,False,False,Chăm sóc cá nhân,False,2026-05
L00451,DH0150,2026-05-07,Miền Nam,Cần Thơ,Gia dụng,3,117000,0.05,333000,132000.0,59000,False,False,Gia dụng,False,2026-05
L00452,DH0484,2026-04-29,Miền Nam,TP.HCM,Thực phẩm,3,73000,0.0,219000,98000.0,12000,False,False,Thực phẩm,False,2026-04
L00453,DH0488,2026-05-18,Miền Trung,Đà Nẵng,Chăm sóc cá nhân,6,52000,0.05,296000,54000.0,35000,False,False,Chăm sóc cá nhân,False,2026-05
L00454,DH0216,2026-05-23,Miền Trung,Huế,Thực phẩm,4,88000,0.0,352000,145000.0,62000,False,False,Thực phẩm,False,2026-05
L00455,DH0107,2026-04-10,Miền Bắc,Hà Nội,Đồ uống,5,31000,0.0,155000,67000.0,27000,False,False,Đồ uống,False,2026-04
L00456,DH0433,2026-06-28,Miền Nam,TP.HCM,Thực phẩm,4,141000,0.1,508000,189000.0,61000,False,False,Thực phẩm,False,2026-06
L00457,DH0266,2026-04-14,Miền Bắc,Hà Nội,Đồ uống,5,25000,0.05,119000,53000.0,23000,False,False,Đồ uống,False,2026-04
L00458,DH0303,2026-05-21,Miền Nam,TP.HCM,Thực phẩm,6,89000,0.1,481000,175000.0,41000,False,False,Thực phẩm,False,2026-05
L00459,DH0072,2026-04-29,Miền Trung,Huế,Đồ uống,4,84000,0.0,336000,148000.0,43000,False,False,Đồ uống,False,2026-04
L00460,DH0337,2026-06-20,Miền Nam,TP.HCM,Đồ uống,6,51000,0.15,260000,86000.0,35000,False,False,Đồ uống,False,2026-06
L00461,DH0218,2026-05-29,Miền Bắc,Hải Phòng,Đồ uống,3,54000,0.0,162000,34000.0,47000,False,False,Đồ uống,False,2026-05
L00462,DH0498,2026-04-02,Miền Bắc,Hải Phòng,Đồ uống,6,33000,0.0,198000,41000.0,10000,False,False,Đồ uống,False,2026-04
L00463,DH0307,2026-04-03,Miền Nam,Cần Thơ,Chăm sóc cá nhân,6,69000,0.15,352000,90000.0,20000,False,False,Chăm sóc cá nhân,False,2026-04
L00464,DH0164,2026-04-19,Miền Trung,Huế,Chăm sóc cá nhân,3,84000,0.0,252000,99000.0,53000,False,False,Chăm sóc cá nhân,False,2026-04
L00465,DH0188,2026-06-14,Miền Trung,Huế,Đồ uống,5,51000,0.0,255000,39000.0,19000,False,False,Đồ uống,False,2026-06
L00466,DH0094,2026-06-18,Miền Bắc,Hải Phòng,Thực phẩm,4,80000,0.0,320000,88000.0,37000,False,False,Thực phẩm,False,2026-06
L00467,DH0261,2026-05-21,Miền Bắc,Hải Phòng,Chăm sóc cá nhân,6,90000,0.1,486000,208000.0,46000,False,False,Chăm sóc cá nhân,False,2026-05
L00468,DH0104,2026-05-22,Miền Nam,Cần Thơ,Thực phẩm,2,46000,0.05,87000,21000.0,64000,False,False,Thực phẩm,False,2026-05
L00469,DH0077,2026-05-29,Miền Nam,Cần Thơ,Gia dụng,5,97000,0.1,436000,63000.0,48000,False,False,Gia dụng,False,2026-05
L00470,DH0450,2026-05-15,Miền Nam,Cần Thơ,Gia dụng,6,81000,0.05,462000,76000.0,35000,False,False,Gia dụng,False,2026-05
L00471,DH0098,2026-05-17,Miền Trung,Đà Nẵng,Gia dụng,3,68000,0.15,173000,60000.0,66000,False,False,Gia dụng,False,2026-05
L00472,DH0107,2026-05-04,Miền Trung,Đà Nẵng,Văn phòng phẩm,3,93000,0.1,251000,102000.0,28000,False,False,Văn phòng phẩm,False,2026-05
L00473,DH0421,2026-05-15,Miền Nam,Cần Thơ,Đồ uống,6,76000,0.05,433000,70000.0,66000,False,False,Đồ uống,False,2026-05
L00474,DH0024,2026-04-27,Miền Nam,Cần Thơ,Đồ uống,5,47000,0.1,212000,62000.0,24000,False,False,Đồ uống,False,2026-04
L00475,DH0448,2026-06-08,Miền Nam,TP.HCM,Văn phòng phẩm,5,49000,0.1,220000,39000.0,36000,False,False,Văn phòng phẩm,False,2026-06
L00476,DH0049,2026-06-01,Miền Nam,TP.HCM,Thực phẩm,2,73000,0.0,146000,31000.0,43000,False,False,Thực phẩm,False,2026-06
L00477,DH0053,2026-06-05,Miền Bắc,Hải Phòng,Thực phẩm,1,108000,0.05,103000,24000.0,56000,False,False,Thực phẩm,False,2026-06
L00478,DH0488,2026-05-04,Miền Trung,Đà Nẵng,Văn phòng phẩm,6,71000,0.0,426000,71000.0,51000,False,False,Văn phòng phẩm,False,2026-05
L00479,DH0396,2026-05-06,Miền Nam,Cần Thơ,Văn phòng phẩm,1,55000,0.0,55000,9000.0,16000,False,False,Văn phòng phẩm,False,2026-05
L00480,DH0199,2026-05-10,Miền Trung,Huế,Chăm sóc cá nhân,4,67000,0.0,268000,38000.0,14000,False,False,Chăm sóc cá nhân,False,2026-05
L00481,DH0231,2026-05-25,Miền Bắc,TP.HCM,Đồ uống,6,39000,0.0,234000,87000.0,49000,False,False,Đồ uống,False,2026-05
L00482,DH0068,2026-06-10,Miền Nam,Cần Thơ,Thực phẩm,4,110000,0.0,440000,86000.0,9000,False,False,Thực phẩm,False,2026-06
L00483,DH0474,2026-04-01,Miền Bắc,Hà Nội,Chăm sóc cá nhân,4,124000,0.0,496000,218000.0,16000,False,False,Chăm sóc cá nhân,False,2026-04
L00484,DH0066,2026-06-26,Miền Nam,TP.HCM,Thực phẩm,3,139000,0.1,375000,64000.0,29000,False,False,Thực phẩm,False,2026-06
L00485,DH0421,2026-06-18,Miền Bắc,Hải Phòng,Gia dụng,2,98000,0.0,196000,48000.0,58000,False,False,Gia dụng,False,2026-06
L00486,DH0434,2026-06-30,Miền Nam,TP.HCM,Chăm sóc cá nhân,1,48000,0.0,48000,12000.0,25000,False,False,Chăm sóc cá nhân,False,2026-06
L00487,DH0012,2026-04-26,Miền Trung,Đà Nẵng,Gia dụng,3,62000,0.1,167000,70000.0,32000,False,False,Gia dụng,False,2026-04
L00488,DH0342,2026-05-15,Miền Nam,Cần Thơ,Thực phẩm,4,55000,0.0,220000,74000.0,47000,False,False,Thực phẩm,False,2026-05
L00489,DH0440,2026-05-20,Miền Trung,Đà Nẵng,Gia dụng,5,80000,0.0,400000,159000.0,62000,False,False,Gia dụng,False,2026-05
L00490,DH0239,2026-04-13,Miền Trung,Huế,Văn phòng phẩm,3,120000,0.0,360000,58000.0,60000,False,False,Văn phòng phẩm,False,2026-04
L00491,DH0055,2026-05-03,Miền Nam,TP.HCM,Thực phẩm,3,22000,0.05,63000,16000.0,47000,False,False,Thực phẩm,False,2026-05
L00492,DH0109,2026-04-03,Miền Nam,Cần Thơ,Thực phẩm,4,79000,0.1,284000,122000.0,59000,False,False,Thực phẩm,False,2026-04
L00493,DH0423,2026-04-11,Miền Nam,Cần Thơ,Gia dụng,5,73000,0.0,365000,120000.0,19000,False,False,Gia dụng,False,2026-04
L00494,DH0102,2026-05-16,Miền Bắc,Hải Phòng,Đồ uống,5,74000,0.1,333000,143000.0,26000,False,False,Đồ uống,False,2026-05
L00495,DH0393,2026-04-29,Miền Bắc,Hải Phòng,Thực phẩm,4,88000,0.0,352000,81000.0,42000,False,False,Thực phẩm,False,2026-04
L00496,DH0188,2026-04-07,Miền Bắc,Hà Nội,Thực phẩm,3,44000,0.05,125000,29000.0,17000,False,False,Thực phẩm,False,2026-04
L00497,DH0322,2026-06-16,Miền Trung,TP.HCM,Chăm sóc cá nhân,4,100000,0.0,400000,177000.0,39000,False,False,Chăm sóc cá nhân,False,2026-06
L00498,DH0521,2026-04-11,Miền Bắc,Hà Nội,Chăm sóc cá nhân,1,76000,0.1,68000,22000.0,68000,False,False,Chăm sóc cá nhân,False,2026-04
L00499,DH0031,2026-04-22,Miền Nam,TP.HCM,Chăm sóc cá nhân,5,60000,0.1,270000,116000.0,38000,False,False,Chăm sóc cá nhân,False,2026-04
L00500,DH0099,2026-04-22,Miền Bắc,Hà Nội,Đồ uống,4,66000,0.0,264000,64000.0,12000,False,False,Đồ uống,False,2026-04
L00501,DH0376,2026-05-17,Miền Trung,Đà Nẵng,Đồ uống,1,54000,0.05,51000,17000.0,53000,False,False,Đồ uống,False,2026-05
L00502,DH0163,2026-06-30,Miền Bắc,Hải Phòng,Văn phòng phẩm,3,68000,0.05,194000,73000.0,38000,False,False,Văn phòng phẩm,False,2026-06
L00503,DH0148,2026-04-03,Miền Bắc,Hà Nội,Gia dụng,3,85000,0.15,217000,88000.0,42000,False,False,Gia dụng,False,2026-04
L00504,DH0291,2026-04-15,Miền Nam,TP.HCM,Văn phòng phẩm,2,37000,0.05,70000,14000.0,53000,False,False,Văn phòng phẩm,False,2026-04
L00505,DH0027,2026-05-01,Miền Trung,Đà Nẵng,Thực phẩm,5,56000,0.0,280000,39000.0,19000,False,False,Thực phẩm,False,2026-05
L00506,DH0301,2026-04-11,Miền Bắc,Hà Nội,Đồ uống,5,53000,0.0,265000,100000.0,18000,False,False,Đồ uống,False,2026-04
L00507,DH0054,2026-04-01,Miền Nam,Cần Thơ,Gia dụng,1,64000,0.0,64000,11000.0,50000,False,False,Gia dụng,False,2026-04
L00508,DH0173,2026-06-23,Miền Nam,Cần Thơ,Đồ uống,6,58000,0.0,348000,101000.0,30000,False,False,Đồ uống,False,2026-06
L00509,DH0163,2026-04-21,Miền Bắc,Hải Phòng,Thực phẩm,2,30000,0.0,60000,15000.0,44000,False,False,Thực phẩm,False,2026-04
L00510,DH0277,2026-05-27,Miền Bắc,Hà Nội,Thực phẩm,5,81000,0.05,385000,,65000,False,True,Thực phẩm,False,2026-05
L00511,DH0326,2026-06-20,Miền Nam,Cần Thơ,Chăm sóc cá nhân,5,112000,0.1,504000,205000.0,16000,False,False,Chăm sóc cá nhân,False,2026-06
L00512,DH0427,2026-06-07,Miền Trung,Huế,Thực phẩm,5,48000,0.1,216000,91000.0,56000,False,False,Thực phẩm,False,2026-06
L00513,DH0479,2026-04-04,Miền Bắc,Hải Phòng,Thực phẩm,6,70000,0.0,420000,154000.0,51000,False,False,Thực phẩm,False,2026-04
L00514,DH0411,2026-05-03,Miền Bắc,Hà Nội,Thực phẩm,4,48000,0.0,192000,38000.0,57000,False,False,Thực phẩm,False,2026-05
L00515,DH0370,2026-04-05,Miền Nam,Cần Thơ,Văn phòng phẩm,3,72000,0.1,194000,76000.0,20000,False,False,Văn phòng phẩm,False,2026-04
L00516,DH0370,2026-06-24,Miền Nam,Cần Thơ,Văn phòng phẩm,6,59000,0.0,354000,72000.0,21000,False,False,Văn phòng phẩm,False,2026-06
L00517,DH0172,2026-05-13,Miền Trung,Đà Nẵng,Thực phẩm,5,107000,0.0,535000,136000.0,32000,False,False,Thực phẩm,False,2026-05
L00518,DH0499,2026-06-28,Miền Bắc,Hà Nội,Thực phẩm,6,51000,0.0,306000,80000.0,67000,False,False,Thực phẩm,False,2026-06
L00519,DH0399,2026-05-07,Miền Nam,TP.HCM,Đồ uống,4,87000,0.15,296000,125000.0,12000,False,False,Đồ uống,False,2026-05
L00520,DH0018,2026-05-21,Miền Trung,Huế,Chăm sóc cá nhân,4,47000,0.05,179000,41000.0,19000,False,False,Chăm sóc cá nhân,False,2026-05
L00521,DH0520,2026-04-06,Miền Trung,Đà Nẵng,Gia dụng,6,51000,0.1,275000,74000.0,8000,False,False,Gia dụng,False,2026-04
L00522,DH0091,2026-06-29,Miền Nam,Cần Thơ,Đồ uống,5,69000,0.1,310000,68000.0,28000,False,False,Đồ uống,False,2026-06
L00523,DH0173,2026-06-18,Miền Nam,TP.HCM,Đồ uống,4,32000,0.0,128000,44000.0,22000,False,False,Đồ uống,False,2026-06
L00524,DH0063,2026-05-17,Miền Bắc,Hải Phòng,Đồ uống,1,44000,0.0,44000,11000.0,48000,False,False,Đồ uống,False,2026-05
L00525,DH0016,2026-04-22,Miền Nam,Cần Thơ,Thực phẩm,5,95000,0.1,428000,191000.0,39000,False,False,Thực phẩm,False,2026-04
L00526,DH0116,2026-05-11,Miền Trung,Đà Nẵng,Thực phẩm,4,48000,0.05,182000,55000.0,33000,False,False,Thực phẩm,False,2026-05
L00527,DH0356,2026-05-10,Miền Nam,Cần Thơ,Đồ uống,2,36000,0.05,68000,24000.0,21000,False,False,Đồ uống,False,2026-05
